id,content
284,"คำถาม: คณะรับคำร้องขอสำเร็จการศึกษาล่าช้า (UP 25) คำตอบ: ภาคการศึกษาที่ 1 18 ก.ค. - 29 ส.ค. 68 / ภาคการศึกษาที่ 2 15 พ.ย. 68 - 26 ม.ค. 69 / ภาคการศึกษาที่ 3 13 มี.ค. - 22 พ.ค. 69"
285,"คำถาม: วันสมัครสอบและชำระเงินค่าสมัครสอบประมวลความรู้ คำตอบ: ภาคการศึกษาที่ 1 30 มิ.ย. - 4 ก.ค. 68 / ภาคการศึกษาที่ 2 27 - 31 ต.ค. 68 / ภาคการศึกษาที่ 3 23 - 27 มี.ค. 69"
286,"คำถาม: วันสมัครสอบและชำระเงินค่าสอบประมวลความรู้ล่าช้า คำตอบ: ภาคการศึกษาที่ 1 7 - 14 ก.ค. 68 / ภาคการศึกษาที่ 2 3 - 7 พ.ย. 68 / ภาคการศึกษาที่ 3 2 - 9 เม.ย. 69"
287,"คำถาม: ประกาศรายชื่อผู้มีสิทธิ์สอบประมวลความรู้ คำตอบ: ภาคการศึกษาที่ 1 21 ก.ค. 68 / ภาคการศึกษาที่ 2 17 พ.ย. 68 / ภาคการศึกษาที่ 3 16 เม.ย. 69"
288,"คำถาม: วันสอบประมวลความรู้ คำตอบ: ภาคการศึกษาที่ 1 3 ส.ค. 68 / ภาคการศึกษาที่ 2 30 พ.ย. 68 / ภาคการศึกษาที่ 3 29 มี.ค. 69"
289,"คำถาม: วันสุดท้ายของการชำระค่าลงทะเบียนเรียน กรณีมีนิสิตที่ได้รับอนุมัติให้ผ่อนผัน (UP 18) คำตอบ: ภาคการศึกษาที่ 1 1 ส.ค. 68 / ภาคการศึกษาที่ 2 28 พ.ย. 68 / ภาคการศึกษาที่ 3 27 มี.ค. 69"
290,"คำถาม: วันสุดท้ายของการยื่นคำร้องขอคืนสภาพการเป็นนิสิตเพื่อลงทะเบียนเรียน (UP 4) (นิสิต) คำตอบ: ภาคการศึกษาที่ 1 1 ส.ค. 68 / ภาคการศึกษาที่ 2 28 พ.ย. 68 / ภาคการศึกษาที่ 3 27 มี.ค. 69"
291,"คำถาม: วันสุดท้ายของการยื่นคำร้องขอเพิ่มรายวิชาหลังกำหนด (UP 5) (นิสิต) คำตอบ: ภาคการศึกษาที่ 1 1 ส.ค. 68 / ภาคการศึกษาที่ 2 28 พ.ย. 68 / ภาคการศึกษาที่ 3 27 มี.ค. 69"
292,"คำถาม: วันสุดท้ายคณะส่งคำร้องขอคืนสภาพการเป็นนิสิตเพื่อลงทะเบียนเรียน (UP 4) ถึง งานทะเบียนนิสิต คำตอบ: ภาคการศึกษาที่ 1 4 ส.ค. 68 / ภาคการศึกษาที่ 2 1 ธ.ค. 68 / ภาคการศึกษาที่ 3 30 มี.ค. 69"
293,"คำถาม: วันสุดท้ายคณะส่งคำร้องขอเพิ่มรายวิชาหลังกำหนด (UP 5) ถึง งานทะเบียนนิสิต คำตอบ: ภาคการศึกษาที่ 1 4 ส.ค. 68 / ภาคการศึกษาที่ 2 1 ธ.ค. 68 / ภาคการศึกษาที่ 3 30 มี.ค. 69"
294,"คำถาม: นิสิตยื่นคำร้องขอถอนรายวิชาโดยได้รับอักษร W (UP 08) คำตอบ: ภาคการศึกษาที่ 1 29 ส.ค. 68 / ภาคการศึกษาที่ 2 26 ธ.ค. 68 / ภาคการศึกษาที่ 3 24 เม.ย. 69"
295,"คำถาม: คณะส่งคำร้องขอถอนรายวิชาโดยได้รับอักษร W (UP 08) ถึง งานทะเบียนนิสิต คำตอบ: ภาคการศึกษาที่ 1 1 ก.ย. 68 / ภาคการศึกษาที่ 2 29 ธ.ค. 68 / ภาคการศึกษาที่ 3 27 เม.ย. 69"
296,"คำถาม: ประกาศผลการสอบประมวลความรู้ คำตอบ: ภาคการศึกษาที่ 1 2 ก.ย. 68 / ภาคการศึกษาที่ 2 30 ธ.ค. 68 / ภาคการศึกษาที่ 3 28 เม.ย. 69"
297,"คำถาม: วันสุดท้ายของการส่งการศึกษาค้นคว้าด้วยตนเองเพื่อตรวจรูปแบบ คำตอบ: ภาคการศึกษาที่ 1 5 ก.ย. 68 / ภาคการศึกษาที่ 2 5 ม.ค. 69 / ภาคการศึกษาที่ 3 1 พ.ค. 69"
298,"คำถาม: วันสุดท้ายของการส่งรายงานผลขอแก้ไขอักษร I ถึง คณะเจ้าของรายวิชา คำตอบ: ภาคการศึกษาที่ 1 12 ก.ย. 68 / ภาคการศึกษาที่ 2 9 ม.ค. 69 / ภาคการศึกษาที่ 3 8 พ.ค. 69"
299,"คำถาม: วันประเมินการสอนผ่านระบบทะเบียนออนไลน์ คำตอบ: ภาคการศึกษาที่ 1 15 - 26 ก.ย. 68 / ภาคการศึกษาที่ 2 12 - 23 ม.ค. 69 / ภาคการศึกษาที่ 3 11 - 22 พ.ค. 69"
300,"คำถาม: วันสุดท้ายของการส่งรายงานผลขอแก้ไขอักษร I ถึง งานทะเบียนนิสิต คำตอบ: ภาคการศึกษาที่ 1 16 ก.ย. 68 / ภาคการศึกษาที่ 2 13 ม.ค. 69 / ภาคการศึกษาที่ 3 12 พ.ค. 69"
301,"คำถาม: วันสุดท้ายคณะส่งข้อมูลรายวิชาตามแผนการศึกษาที่เปิดสอน ถึง กองบริการการศึกษา คำตอบ: ภาคการศึกษาต้น 3 มี.ค. 68 / ภาคการศึกษาปลาย 21 ก.ค. 68 / ภาคฤดูร้อน 12 ม.ค. 69"
302,"คำถาม: วันสุดท้ายของการรับเอกสารขอโอนย้ายสถานศึกษา คำตอบ: ภาคการศึกษาต้น 16 พ.ค. 68 / ภาคการศึกษาปลาย 3 ต.ค. 68 / ภาคฤดูร้อน -"
303,"คำถาม: นิสิตยื่นคำร้องขอเทียบโอนรายวิชาและผลการเรียนจากสถานศึกษาเดิม คำตอบ: ภาคการศึกษาต้น 16 พ.ค. - 16 มิ.ย. 68 / ภาคการศึกษาปลาย 3 ต.ค. - 3 พ.ย. 68 / ภาคฤดูร้อน 20 ก.พ. - 23 มี.ค. 69"
304,"คำถาม: คณะรับคำร้องขอเทียบโอนรายวิชาและผลการเรียนจากสถานศึกษาเดิม คำตอบ: ภาคการศึกษาต้น 16 พ.ค. - 17 มิ.ย. 68 / ภาคการศึกษาปลาย 3 ต.ค. - 4 พ.ย. 68 / ภาคฤดูร้อน 20 ก.พ. - 24 มี.ค. 69"
305,"คำถาม: นิสิตยื่นคำร้องขอย้ายคณะ หลักสูตร และแผนการศึกษา ถึง คณะต้นสังกัดของนิสิต คำตอบ: ภาคการศึกษาต้น 28 เม.ย. - 8 พ.ค. 68 / ภาคการศึกษาปลาย 15 - 26 ก.ย. 68 / ภาคฤดูร้อน 2 - 13 ก.พ. 69"
306,"คำถาม: คณะต้นสังกัดส่งคำร้องขอย้ายคณะ หลักสูตร และแผนการศึกษา ไปยัง คณะที่รับย้าย คำตอบ: ภาคการศึกษาต้น 13 - 16 พ.ค. 68 / ภาคการศึกษาปลาย 29 ก.ย. - 3 ต.ค. 68 / ภาคฤดูร้อน 16 - 20 ก.พ. 69"
307,"คำถาม: คณะที่รับย้ายส่งคำร้องขอย้ายคณะ หลักสูตร และแผนการศึกษา ไปยัง กองบริการการศึกษา คำตอบ: ภาคการศึกษาต้น 19 - 23 พ.ค. 68 / ภาคการศึกษาปลาย 6 - 10 ต.ค. 68 / ภาคฤดูร้อน 23 - 27 ก.พ. 69"
